coin_id,coin_name,currency,timestamp_ms,open,high,low,close,timestamp,pct_change,rolling_7d,rolling_30d,normalized_close
bitcoin,Bitcoin,gbp,1753228800000,87976.0,88925.0,86599.0,88725.0,2025-07-23,0.008628333674374211,84172.71428571429,75643.3,1.1719678757297969
bitcoin,Bitcoin,gbp,1753574400000,88722.0,88722.0,85380.0,87813.0,2025-07-27,-0.01027895181741334,85542.57142857143,76398.23333333334,1.159921274403614
bitcoin,Bitcoin,gbp,1753920000000,87773.0,89384.0,87087.0,88870.0,2025-07-31,0.01203694213840767,86849.28571428571,77162.06666666667,1.1738831796687184
bitcoin,Bitcoin,gbp,1754265600000,88874.0,89880.0,84410.0,85919.0,2025-08-04,-0.03320580623382474,87692.57142857143,77862.33333333333,1.134903442263493
bitcoin,Bitcoin,gbp,1754611200000,86021.0,87442.0,84764.0,87325.0,2025-08-08,0.01636425004946518,87981.28571428571,78624.63333333333,1.1534752859746915
bitcoin,Bitcoin,gbp,1754956800000,87333.0,90770.0,86260.0,88406.0,2025-08-12,0.012379043801889589,87860.57142857143,79441.6,1.1677542070641693
bitcoin,Bitcoin,gbp,1755302400000,88381.0,91369.0,86268.0,86553.0,2025-08-16,-0.0209601158292424,87658.71428571429,80192.53333333334,1.1432779436240192
bitcoin,Bitcoin,gbp,1755648000000,86595.0,87403.0,83623.0,83623.0,2025-08-20,-0.03385209062655248,86929.85714285714,80801.0,1.1045755950651204
bitcoin,Bitcoin,gbp,1755993600000,83720.0,86672.0,83299.0,85307.0,2025-08-24,0.02013800031091928,86571.85714285714,81271.63333333333,1.1268195387419755
bitcoin,Bitcoin,gbp,1756339200000,85286.0,85704.0,80998.0,82362.0,2025-08-28,-0.034522372138277024,85642.14285714286,81674.0,1.0879190552928433
bitcoin,Bitcoin,gbp,1756684800000,82373.0,83956.0,79735.0,80169.0,2025-09-01,-0.026626356815036112,84820.71428571429,81937.7,1.058951734340739
bitcoin,Bitcoin,gbp,1757030400000,80147.0,83685.0,79356.0,82359.0,2025-09-05,0.027317292220184752,84111.28571428571,82250.0,1.0878794283147968
bitcoin,Bitcoin,gbp,1757376000000,82381.0,83900.0,81457.0,82648.0,2025-09-09,0.0035090275501159507,83288.71428571429,82396.03333333334,1.0916968271999576
bitcoin,Bitcoin,gbp,1757721600000,82698.0,86036.0,81894.0,85683.0,2025-09-13,0.03672200174232887,83164.42857142857,82653.93333333333,1.1317861199904895
bitcoin,Bitcoin,gbp,1758067200000,85626.0,86011.0,84108.0,85510.0,2025-09-17,-0.0020190702939906213,83434.0,82868.6,1.1295009642564657
bitcoin,Bitcoin,gbp,1758412800000,85546.0,86992.0,84169.0,85874.0,2025-09-21,0.004256812068763827,83515.0,83092.13333333333,1.1343090375927931
bitcoin,Bitcoin,gbp,1758758400000,85880.0,85968.0,82446.0,84237.0,2025-09-25,-0.019062812958520636,83782.85714285714,83209.73333333334,1.1126859165720022
bitcoin,Bitcoin,gbp,1759104000000,84256.0,84357.0,81302.0,83629.0,2025-09-29,-0.007217730925840216,84277.14285714286,83404.83333333333,1.1046548490212136
bitcoin,Bitcoin,gbp,1759449600000,83669.0,90000.0,82993.0,89706.0,2025-10-03,0.07266618039196926,85326.71428571429,83816.73333333334,1.1849258975510528
bitcoin,Bitcoin,gbp,1759795200000,89626.0,93529.0,88780.0,92530.0,2025-10-07,0.03148061445165329,86738.42857142857,84297.93333333333,1.2222280928856366
bitcoin,Bitcoin,gbp,1760140800000,92536.0,93296.0,79287.0,84779.0,2025-10-11,-0.08376742678050364,86609.28571428571,84530.7,1.1198451906057645
bitcoin,Bitcoin,gbp,1760486400000,84661.0,86947.0,82278.0,84942.0,2025-10-15,0.001922645938263079,86528.14285714286,84735.03333333334,1.121998256412966
bitcoin,Bitcoin,gbp,1760832000000,84873.0,85053.0,77322.0,79806.0,2025-10-19,-0.06046478773751496,85661.28571428571,84836.53333333334,1.054156869997094
bitcoin,Bitcoin,gbp,1761177600000,79847.0,85080.0,79427.0,80610.0,2025-10-23,0.01007443049394774,85143.14285714286,84928.96666666666,1.0647769001135974
bitcoin,Bitcoin,gbp,1761523200000,80590.0,86180.0,80590.0,85934.0,2025-10-27,0.06604639622875563,85472.42857142857,85185.96666666666,1.1351015771537263
bitcoin,Bitcoin,gbp,1761868800000,85889.0,87488.0,80987.0,82261.0,2025-10-31,-0.04274210440570669,84408.85714285714,85270.56666666667,1.0865849470319393
bitcoin,Bitcoin,gbp,1762214400000,82385.0,84478.0,80269.0,81092.0,2025-11-04,-0.014210865416175333,82774.85714285714,85306.43333333333,1.0711436345864265
bitcoin,Bitcoin,gbp,1762560000000,81047.0,81670.0,75796.0,78563.0,2025-11-08,-0.031186800177576135,81886.85714285714,85081.73333333334,1.037738092093097
bitcoin,Bitcoin,gbp,1762905600000,78419.0,81579.0,77126.0,78278.0,2025-11-12,-0.003627661876455801,80934.85714285714,84715.96666666666,1.033973529178665
bitcoin,Bitcoin,gbp,1763251200000,78400.0,80213.0,71533.0,72575.0,2025-11-16,-0.07285571935920698,79901.85714285714,84202.93333333333,0.9586426439119753
bitcoin,Bitcoin,gbp,1763596800000,72477.0,73402.0,67848.0,69946.0,2025-11-20,-0.03622459524629695,78378.42857142857,83576.96666666666,0.923916202150424
bitcoin,Bitcoin,gbp,1763942400000,69991.0,71182.0,62151.0,66264.0,2025-11-24,-0.05264060846939067,75568.42857142857,82858.66666666667,0.8752806910944971
bitcoin,Bitcoin,gbp,1764288000000,66234.0,69506.0,65301.0,68937.0,2025-11-28,0.04033864541832677,73665.0,82194.23333333334,0.910588328534066
bitcoin,Bitcoin,gbp,1764633600000,68974.0,70238.0,63440.0,65316.0,2025-12-02,-0.05252621959180126,71411.28571428571,81507.46666666666,0.8627585660317544
ethereum,Ethereum,gbp,1733184000000,2919.61,2955.67,2814.69,2878.66,2024-12-03,,2878.66,2878.66,1.0
ethereum,Ethereum,gbp,1733529600000,2879.53,3209.88,2794.73,3149.5,2024-12-07,0.09408544253228945,3014.08,3014.08,1.0940854425322895
ethereum,Ethereum,gbp,1733875200000,3144.79,3159.97,2764.9,2838.06,2024-12-11,-0.09888553738688688,2955.4066666666663,2955.4066666666663,0.985896215600314
ethereum,Ethereum,gbp,1734220800000,2838.81,3141.24,2794.07,3063.33,2024-12-15,0.07937464324221466,2982.3875,2982.3875,1.0641513759874386
ethereum,Ethereum,gbp,1734566400000,3064.38,3217.7,2885.24,2887.36,2024-12-19,-0.05744402333408405,2963.382,2963.382,1.0030222395142185
ethereum,Ethereum,gbp,1734912000000,2882.27,2940.65,2489.34,2606.2,2024-12-23,-0.09737614983929965,2903.851666666667,2903.851666666667,0.9053517956271321
ethereum,Ethereum,gbp,1735257600000,2607.02,2814.95,2564.27,2656.03,2024-12-27,0.019119791266978936,2868.4485714285715,2868.4485714285715,0.9226619329827074
ethereum,Ethereum,gbp,1735603200000,2659.17,2740.31,2625.33,2677.58,2024-12-31,0.008113613174549839,2839.7228571428573,2844.59,0.9301480549978115
ethereum,Ethereum,gbp,1735948800000,2676.58,2914.66,2641.14,2901.31,2025-01-04,0.08355679382128645,2804.2671428571425,2850.8922222222222,1.0078682442525342
ethereum,Ethereum,gbp,1736294400000,2902.78,2982.9,2703.48,2708.99,2025-01-08,-0.06628729780685283,2785.828571428571,2836.702,0.9410593817956966
ethereum,Ethereum,gbp,1736640000000,2708.02,2743.49,2567.32,2689.82,2025-01-12,-0.0070764380820894646,2732.4700000000003,2823.349090909091,0.9344000333488499
ethereum,Ethereum,gbp,1736985600000,2689.34,2835.4,2454.04,2815.65,2025-01-16,0.04678008193856842,2722.2257142857147,2822.7075,0.9781113434723101
ethereum,Ethereum,gbp,1737331200000,2821.52,2890.29,2575.49,2636.0,2025-01-20,-0.06380409496919004,2726.4828571428566,2808.3453846153843,0.9157038344229608
ethereum,Ethereum,gbp,1737676800000,2631.68,2813.02,2583.4,2698.6,2025-01-24,0.02374810318664644,2732.5642857142857,2800.5064285714284,0.9374500635712449
ethereum,Ethereum,gbp,1738022400000,2704.18,2759.54,2429.53,2547.02,2025-01-28,-0.05616986585636996,2713.912857142857,2783.6073333333334,0.8847936192534026
ethereum,Ethereum,gbp,1738368000000,2553.83,2760.42,2452.28,2658.17,2025-02-01,0.043639233300091895,2679.1785714285716,2775.7675,0.9234053344264346
ethereum,Ethereum,gbp,1738713600000,2659.89,2683.19,1929.4,2196.17,2025-02-05,-0.17380378230135773,2605.9185714285713,2741.6735294117643,0.7629139947058702
ethereum,Ethereum,gbp,1739059200000,2191.84,2297.92,2073.61,2125.06,2025-02-09,-0.032379096335893864,2525.238571428571,2707.4172222222223,0.7382115289752871
ethereum,Ethereum,gbp,1739404800000,2122.8,2235.84,2053.16,2198.05,2025-02-13,0.03434726548897449,2437.0099999999998,2680.6084210526315,0.7635670763480231
ethereum,Ethereum,gbp,1739750400000,2198.44,2211.22,2092.95,2113.6,2025-02-17,-0.038420418097859566,2362.3814285714284,2652.2580000000003,0.7342305100289718
ethereum,Ethereum,gbp,1740096000000,2114.65,2248.52,2072.75,2163.49,2025-02-21,0.02360427706283108,2285.9371428571426,2628.9833333333336,0.7515614904156794
ethereum,Ethereum,gbp,1740441600000,2162.47,2244.72,1983.75,1983.75,2025-02-25,-0.08307872927538362,2205.4700000000003,2599.6545454545453,0.6891227168196314
ethereum,Ethereum,gbp,1740787200000,1993.19,1997.6,1653.81,1777.78,2025-03-01,-0.10382860743541278,2079.7,2563.9208695652173,0.6175720647801408
ethereum,Ethereum,gbp,1741132800000,1777.39,2018.81,1590.83,1697.64,2025-03-05,-0.04507869365163286,2008.4814285714285,2527.8258333333333,0.5897327228641105
ethereum,Ethereum,gbp,1741478400000,1692.63,1796.15,1633.61,1703.91,2025-03-09,0.003693362550364121,1948.3171428571427,2494.8692,0.591910819617461
ethereum,Ethereum,gbp,1741824000000,1705.01,1709.74,1390.9,1473.91,2025-03-13,-0.13498365524000677,1844.8685714285714,2455.6015384615384,0.5120125336093878
ethereum,Ethereum,gbp,1742169600000,1470.85,1507.67,1410.77,1459.78,2025-03-17,-0.00958674545935645,1751.4657142857143,2418.719259259259,0.5071039997776744
ethereum,Ethereum,gbp,1742515200000,1459.95,1588.46,1442.14,1527.35,2025-03-21,0.04628779679129735,1660.5885714285716,2386.884642857143,0.5305767266714374
ethereum,Ethereum,gbp,1742860800000,1531.14,1624.17,1499.99,1607.79,2025-03-25,0.05266638295086268,1606.8799999999999,2360.0193103448273,0.5585202837431305
ethereum,Ethereum,gbp,1743206400000,1608.68,1621.47,1441.9,1465.31,2025-03-29,-0.08861853849072332,1562.2414285714283,2330.1956666666665,0.5090250324803902
ethereum,Ethereum,gbp,1743552000000,1464.85,1488.48,1376.8,1475.72,2025-04-02,0.007104298749070148,1530.5385714285715,2283.4309999999996,0.5126412983818861
ethereum,Ethereum,gbp,1743897600000,1474.41,1487.49,1335.46,1405.39,2025-04-06,-0.04765809232103646,1487.892857142857,2225.294,0.4882097920560261
ethereum,Ethereum,gbp,1744243200000,1403.05,1408.18,1089.34,1296.98,2025-04-10,-0.07713873017454231,1462.6171428571429,2173.924666666667,0.4505499086380469
ethereum,Ethereum,gbp,1744588800000,1300.03,1300.03,1149.59,1219.4,2025-04-14,-0.05981587996730864,1428.277142857143,2112.4603333333334,0.4235998693836716
ethereum,Ethereum,gbp,1744934400000,1220.07,1275.91,1173.61,1193.69,2025-04-18,-0.02108413974085621,1380.6114285714284,2056.0046666666667,0.4146686305433779
ethereum,Ethereum,gbp,1745280000000,1193.67,1234.29,1174.23,1179.12,2025-04-22,-0.012205849089797272,1319.3728571428571,2008.4353333333333,0.4096072478166925
ethereum,Ethereum,gbp,1745625600000,1179.97,1366.7,1166.03,1343.65,2025-04-26,0.13953626433272293,1301.9928571428572,1964.6893333333333,0.4667623130206416
ethereum,Ethereum,gbp,1745971200000,1342.57,1388.67,1310.11,1340.08,2025-04-30,-0.002656941911956312,1282.6157142857144,1920.106,0.46552215266825536
ethereum,Ethereum,gbp,1746316800000,1341.39,1406.46,1313.33,1381.92,2025-05-04,0.031222016596024194,1279.2628571428572,1869.4596666666666,0.48005669304468057
ethereum,Ethereum,gbp,1746662400000,1381.6,1392.65,1312.77,1361.84,2025-05-08,-0.014530508278337462,1288.5285714285715,1824.5546666666667,0.4730812252923235
ethereum,Ethereum,gbp,1747008000000,1363.0,1944.73,1361.52,1887.14,2025-05-12,0.3857281325265818,1383.92,1797.7986666666668,0.6555619628577186
ethereum,Ethereum,gbp,1747353600000,1889.05,2035.37,1837.72,1910.75,2025-05-16,0.012510995474633413,1486.357142857143,1767.6353333333334,0.6637636956083733
ethereum,Ethereum,gbp,1747699200000,1913.19,1978.77,1776.97,1891.6,2025-05-20,-0.010022242574905138,1588.14,1742.8220000000001,0.6571112948385708
ethereum,Ethereum,gbp,1748044800000,1892.2,2023.26,1838.93,1860.6,2025-05-24,-0.016388242757453986,1661.9899999999998,1714.8886666666667,0.6463423954200913
ethereum,Ethereum,gbp,1748390400000,1860.91,1998.5,1830.84,1969.91,2025-05-28,0.058749865634741605,1751.965714285714,1695.6516666666669,0.6843149243050587
ethereum,Ethereum,gbp,1748736000000,1969.84,2062.85,1853.18,1881.37,2025-06-01,-0.04494621581696634,1823.3157142857142,1669.7583333333334,0.6535575580304726
ethereum,Ethereum,gbp,1749081600000,1880.76,1965.75,1833.4,1926.36,2025-06-05,0.023913424791508264,1903.9614285714285,1660.7646666666667,0.669186357541356
ethereum,Ethereum,gbp,1749427200000,1926.03,1943.14,1773.29,1853.69,2025-06-09,-0.037723997591312064,1899.182857142857,1651.719,0.643941973001327
ethereum,Ethereum,gbp,1749772800000,1853.43,2117.8,1831.36,1947.44,2025-06-13,0.05057479945406196,1904.4242857142856,1643.3653333333334,0.6765092091459222
ethereum,Ethereum,gbp,1750118400000,1944.64,1968.1,1821.01,1887.43,2025-06-17,-0.03081481329334923,1903.8285714285714,1635.8263333333334,0.6556627041748592
ethereum,Ethereum,gbp,1750464000000,1877.99,1925.6,1775.68,1787.82,2025-06-21,-0.05277546716964343,1893.4314285714286,1623.3039999999999,0.6210597986563192
ethereum,Ethereum,gbp,1750809600000,1788.19,1817.07,1593.2,1796.94,2025-06-25,0.005101184683021787,1868.7214285714288,1617.077,0.6242279393884655
ethereum,Ethereum,gbp,1751155200000,1797.49,1830.46,1745.97,1776.21,2025-06-29,-0.011536278339844386,1853.6985714285713,1617.0246666666667,0.6170266721321727
ethereum,Ethereum,gbp,1751500800000,1775.93,1908.57,1741.64,1885.73,2025-07-03,0.06165937586208847,1847.8942857142858,1623.2943333333335,0.6550721516261039
ethereum,Ethereum,gbp,1751846400000,1884.58,1926.0,1815.28,1883.9,2025-07-07,-0.00097044645840072,1852.2100000000003,1629.294,0.6544364391765614
ethereum,Ethereum,gbp,1752192000000,1883.17,2194.66,1853.56,2170.47,2025-07-11,0.1521152927437761,1884.0714285714287,1652.5126666666665,0.7539862297040985
ethereum,Ethereum,gbp,1752537600000,2171.55,2279.01,2154.95,2243.44,2025-07-15,0.033619446479334014,1934.93,1678.6346666666666,0.7793348293997903
ethereum,Ethereum,gbp,1752883200000,2243.88,2735.36,2190.44,2644.68,2025-07-19,0.17885033698249098,2057.3385714285714,1715.8790000000001,0.918719126260135
ethereum,Ethereum,gbp,1753228800000,2645.51,2852.71,2627.25,2771.41,2025-07-23,0.047918840842748445,2196.5485714285714,1754.6663333333336,0.9627430818505832
ethereum,Ethereum,gbp,1753574400000,2769.98,2809.24,2603.27,2786.0,2025-07-27,0.005264468267055511,2340.804285714286,1798.689333333333,0.9678114122543128
ethereum,Ethereum,gbp,1753920000000,2783.97,2931.47,2782.11,2871.57,2025-07-31,0.030714285714285694,2481.638571428571,1845.217666666667,0.9975370484878382
ethereum,Ethereum,gbp,1754265600000,2872.19,2922.55,2539.94,2631.43,2025-08-04,-0.08362672684280736,2588.4285714285716,1886.0856666666664,0.9141162902183655
ethereum,Ethereum,gbp,1754611200000,2633.89,2912.71,2631.6,2907.5,2025-08-08,0.10491253804965361,2693.718571428571,1939.7696666666666,1.010018550297708
ethereum,Ethereum,gbp,1754956800000,2905.01,3239.14,2890.48,3147.62,2025-08-12,0.08258641444539983,2822.887142857143,2004.0436666666667,1.0934323608901364
ethereum,Ethereum,gbp,1755302400000,3146.25,3520.23,3146.25,3268.08,2025-08-16,0.03827018509222846,2911.944285714286,2073.19,1.1352782197272342
ethereum,Ethereum,gbp,1755648000000,3273.31,3365.7,3021.15,3021.15,2025-08-20,-0.07555812587207167,2947.621428571429,2134.591,1.0494987251012624
ethereum,Ethereum,gbp,1755993600000,3026.07,3605.99,3023.46,3530.2,2025-08-24,0.1684954404779635,3053.9357142857143,2207.476,1.226334475068261
ethereum,Ethereum,gbp,1756339200000,3536.51,3685.5,3220.43,3332.64,2025-08-28,-0.05596283496685739,3119.8028571428576,2273.8946666666666,1.1577053212258481
ethereum,Ethereum,gbp,1756684800000,3334.61,3428.31,3169.58,3250.29,2025-09-01,-0.024710139709059442,3208.2114285714283,2336.1736666666666,1.129098260996436
ethereum,Ethereum,gbp,1757030400000,3247.79,3336.67,3129.83,3196.99,2025-09-05,-0.01639853674595193,3249.567142857143,2397.345333333333,1.1105827016736953
ethereum,Ethereum,gbp,1757376000000,3200.43,3304.37,3146.64,3179.74,2025-09-09,-0.005395700330623532,3254.1557142857137,2440.4320000000002,1.10459033022309
ethereum,Ethereum,gbp,1757721600000,3178.35,3482.36,3154.5,3473.36,2025-09-13,0.09234088321686684,3283.4814285714283,2492.5190000000002,1.2065891769087007
ethereum,Ethereum,gbp,1758067200000,3472.1,3513.25,3242.5,3298.66,2025-09-17,-0.05029711864016406,3323.125714285714,2539.421,1.1459012179277859
ethereum,Ethereum,gbp,1758412800000,3298.42,3422.34,3254.3,3326.01,2025-09-21,0.008291245536066194,3293.9557142857147,2588.2680000000005,1.1554021662857026
ethereum,Ethereum,gbp,1758758400000,3325.78,3335.84,3035.77,3083.9,2025-09-25,-0.0727929260585507,3258.421428571429,2625.401,1.071297061827378
ethereum,Ethereum,gbp,1759104000000,3087.8,3092.27,2874.92,3088.72,2025-09-29,0.001562955997276072,3235.34,2665.6459999999997,1.0729714519950255
ethereum,Ethereum,gbp,1759449600000,3087.59,3356.93,3041.38,3334.58,2025-10-03,0.07959931622160643,3254.995714285714,2712.5866666666666,1.1583792458991335
ethereum,Ethereum,gbp,1759795200000,3334.84,3511.56,3299.93,3477.39,2025-10-07,0.042826982708467076,3297.5171428571434,2766.71,1.207989133833103
ethereum,Ethereum,gbp,1760140800000,3479.82,3541.52,2676.54,2872.59,2025-10-11,-0.17392354610785665,3211.692857142857,2797.548333333333,0.9978913800170914
ethereum,Ethereum,gbp,1760486400000,2877.12,3212.68,2744.34,3099.37,2025-10-15,0.07894617749139266,3183.2228571428573,2837.9463333333333,1.0766710900210514
ethereum,Ethereum,gbp,1760832000000,3097.34,3148.34,2745.23,2896.77,2025-10-19,-0.0653681231992308,3121.902857142857,2874.911333333333,1.0062911215635053
ethereum,Ethereum,gbp,1761177600000,2897.16,3068.36,2790.07,2847.66,2025-10-23,-0.016953365299972045,3088.154285714286,2909.9353333333333,0.9892311005815205
ethereum,Ethereum,gbp,1761523200000,2850.39,3132.26,2850.39,3124.0,2025-10-27,0.0970410793423373,3093.194285714286,2954.861666666666,1.0852271543009595
ethereum,Ethereum,gbp,1761868800000,3121.64,3188.52,2804.96,2889.68,2025-10-31,-0.07500640204865561,3029.637142857143,2988.326666666667,1.0038281700513434
ethereum,Ethereum,gbp,1762214400000,2888.98,2978.68,2719.41,2741.13,2025-11-04,-0.05140707621605156,2924.457142857143,3016.901,0.9522242988056944
ethereum,Ethereum,gbp,1762560000000,2741.15,2778.99,2379.17,2609.49,2025-11-08,-0.04802399010627012,2886.871428571429,3031.5350000000003,0.9064946885008996
ethereum,Ethereum,gbp,1762905600000,2603.85,2775.21,2553.6,2597.67,2025-11-12,-0.00452962073048746,2815.2,3043.3426666666664,0.9023886113677893
ethereum,Ethereum,gbp,1763251200000,2597.35,2735.41,2338.78,2408.9,2025-11-16,-0.07266896872966933,2745.5042857142857,3035.483333333333,0.8368129615862937
ethereum,Ethereum,gbp,1763596800000,2408.58,2464.72,2201.18,2310.33,2025-11-20,-0.04091909170160657,2668.7428571428572,3020.114,0.8025713352740511
ethereum,Ethereum,gbp,1763942400000,2313.1,2337.03,2018.92,2137.8,2025-11-24,-0.07467764345353245,2527.8571428571427,2998.5073333333335,0.7426371992524301
ethereum,Ethereum,gbp,1764288000000,2137.22,2313.05,2116.58,2277.48,2025-11-28,0.06533819814762842,2440.4,2978.704333333333,0.7911597757289851
ethereum,Ethereum,gbp,1764633600000,2276.99,2338.12,2058.64,2118.91,2025-12-02,-0.06962519978221549,2351.5114285714285,2961.6203333333333,0.7360751182842017
ripple,XRP,gbp,1733184000000,1.8,2.22,1.77,2.14,2024-12-03,,2.14,2.14,1.0
ripple,XRP,gbp,1733529600000,2.14,2.22,1.72,1.9,2024-12-07,-0.1121495327102805,2.02,2.02,0.8878504672897195
ripple,XRP,gbp,1733875200000,1.9,2.06,1.52,1.84,2024-12-11,-0.03157894736842093,1.96,1.96,0.8598130841121495
ripple,XRP,gbp,1734220800000,1.85,1.99,1.75,1.9,2024-12-15,0.032608695652173836,1.945,1.945,0.8878504672897195
ripple,XRP,gbp,1734566400000,1.9,2.14,1.83,1.83,2024-12-19,-0.03684210526315779,1.922,1.922,0.8551401869158878
ripple,XRP,gbp,1734912000000,1.83,1.92,1.58,1.75,2024-12-23,-0.04371584699453557,1.8933333333333333,1.8933333333333333,0.8177570093457943
ripple,XRP,gbp,1735257600000,1.75,1.87,1.7,1.72,2024-12-27,-0.017142857142857126,1.8685714285714285,1.8685714285714285,0.8037383177570093
ripple,XRP,gbp,1735603200000,1.72,1.78,1.6,1.64,2024-12-31,-0.04651162790697683,1.7971428571428572,1.84,0.7663551401869158
ripple,XRP,gbp,1735948800000,1.64,1.99,1.61,1.98,2025-01-04,0.20731707317073167,1.8085714285714283,1.8555555555555554,0.9252336448598131
ripple,XRP,gbp,1736294400000,1.98,2.01,1.82,1.83,2025-01-08,-0.07575757575757569,1.807142857142857,1.8530000000000002,0.8551401869158878
ripple,XRP,gbp,1736640000000,1.82,2.12,1.8,2.11,2025-01-12,0.15300546448087426,1.837142857142857,1.8763636363636365,0.9859813084112148
ripple,XRP,gbp,1736985600000,2.11,2.59,1.93,2.59,2025-01-16,0.22748815165876768,1.945714285714286,1.9358333333333333,1.2102803738317756
ripple,XRP,gbp,1737331200000,2.58,2.76,2.4,2.43,2025-01-20,-0.06177606177606165,2.042857142857143,1.9738461538461538,1.1355140186915889
ripple,XRP,gbp,1737676800000,2.42,2.72,2.41,2.53,2025-01-24,0.04115226337448541,2.1585714285714284,2.0135714285714283,1.1822429906542054
ripple,XRP,gbp,1738022400000,2.52,2.58,2.2,2.45,2025-01-28,-0.03162055335968361,2.274285714285714,2.042666666666667,1.144859813084112
ripple,XRP,gbp,1738368000000,2.45,2.58,2.4,2.45,2025-02-01,0.0,2.3414285714285716,2.068125,1.144859813084112
ripple,XRP,gbp,1738713600000,2.45,2.47,1.63,2.04,2025-02-05,-0.1673469387755102,2.3714285714285714,2.066470588235294,0.9532710280373832
ripple,XRP,gbp,1739059200000,2.03,2.05,1.84,1.96,2025-02-09,-0.03921568627450989,2.3500000000000005,2.0605555555555557,0.9158878504672896
ripple,XRP,gbp,1739404800000,1.95,2.04,1.88,1.99,2025-02-13,0.015306122448979664,2.2642857142857147,2.056842105263158,0.9299065420560747
ripple,XRP,gbp,1739750400000,1.99,2.24,1.94,2.17,2025-02-17,0.09045226130653261,2.2271428571428573,2.0625,1.014018691588785
ripple,XRP,gbp,1740096000000,2.17,2.19,1.97,2.12,2025-02-21,-0.02304147465437778,2.1685714285714286,2.065238095238095,0.9906542056074766
ripple,XRP,gbp,1740441600000,2.12,2.14,1.8,1.8,2025-02-25,-0.15094339622641506,2.075714285714286,2.053181818181818,0.8411214953271028
ripple,XRP,gbp,1740787200000,1.81,1.86,1.56,1.71,2025-03-01,-0.050000000000000044,1.9700000000000002,2.0382608695652173,0.7990654205607476
ripple,XRP,gbp,1741132800000,1.71,2.35,1.69,1.92,2025-03-05,0.12280701754385959,1.9528571428571428,2.033333333333333,0.8971962616822429
